"wbic","week","depth","n.vals"
2331600,38,13,12
2331600,38,14,12
2331600,38,15,12
2331600,38,16,12
2331600,38,17,12
2331600,38,18,12
2331600,38,19,12
2331600,38,20,12
2331600,38,21,12
2331600,38,22,12
2331600,38,23,12
2331600,38,24,12
2331600,38,25,12
2331600,38,26,12
2331600,38,27,12
2331600,38,28,12
2331600,38,29,12
2331600,38,30,12
2331600,38,31,12
2331600,38,32,11
2331600,39,0,18
2331600,39,1,18
2331600,39,2,18
2331600,39,3,18
2331600,39,4,18
2331600,39,5,18
2331600,39,6,18
2331600,39,7,18
2331600,39,8,18
2331600,39,9,18
2331600,39,10,18
2331600,39,11,18
2331600,39,12,18
2331600,39,13,18
2331600,39,14,18
2331600,39,15,18
2331600,39,16,18
2331600,39,17,18
2331600,39,18,18
2331600,39,19,18
2331600,39,20,18
2331600,39,21,18
2331600,39,22,18
2331600,39,23,18
2331600,39,24,18
2331600,39,25,18
2331600,39,26,18
2331600,39,27,18
2331600,39,28,18
2331600,39,29,18
2331600,39,30,17
